segment_id,km_start,km_end,aid_interval,lat_start,lon_start,lat_end,lon_end,elevation_start_m,elevation_end_m,ascent_m,descent_m,elevation_metric_basis,average_grade_pct,p95_abs_grade_pct,max_abs_grade_pct,official_route_difficulty,osm_way_ids,osm_way_names,highway,surface,tracktype,smoothness,sac_scale,trail_visibility,landcover,evidence_tag_depth,osm_match_distance_m,inferred_surface_flag,direct_visual_evidence_ids,context_visual_evidence_ids,written_source_ids,map_source_ids,confidence_level,surface_confidence,visual_confidence,equipment_confidence,evidence_class,surface_taxonomy,wet_risk,night_risk,downhill_braking_risk,shoe_implication,poles_implication,what_would_change_this_assessment
MS0984,111.271,111.356,DOVJE->GOZD MARTULJEK,46.472725,13.902938,46.472935,13.901885,678,686,8.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,9.4,12.9,12.9,T2,1163836217,,unclassified,,,,,,forest,0,5.8,yes,,,S001;S002,S003,low-medium,low-medium,none,low-medium,Map/OSM highway-class inference,inferred road surface unknown,unknown,medium-high,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,"Surface-specific OSM tags, verified street/trail imagery, or local guide text for this exact path."
MS0985,111.356,111.500,DOVJE->GOZD MARTULJEK,46.472935,13.901885,46.473110,13.900070,686,685,0.0,1.0,raw_gpx_edge_sum_not_official_reconciled,-0.7,5.2,5.2,T2,1163836217,,unclassified,,,,,,forest,0,0.7,yes,,,S001;S002,S003,low-medium,low-medium,none,low-medium,Map/OSM highway-class inference,inferred road surface unknown,unknown,medium-high,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,"Surface-specific OSM tags, verified street/trail imagery, or local guide text for this exact path."
MS0986,111.500,111.756,DOVJE->GOZD MARTULJEK,46.473110,13.900070,46.474040,13.897110,685,691,6.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,2.3,5.6,9.4,T2,1225927738,,path,dirt,,,hiking,bad,forest,3,0.1,no,,,S001;S002,S003,medium-high,medium-high,none,medium,Map/OSM source-tag evidence,smooth forest singletrack,unknown,medium-high,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0987,111.756,112.020,DOVJE->GOZD MARTULJEK,46.474040,13.897110,46.474670,13.893870,691,693,2.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,0.8,4.4,7.7,T2,1225927738,,path,dirt,,,hiking,bad,forest,3,0.2,no,,,S001;S002,S003,medium-high,medium-high,none,medium,Map/OSM source-tag evidence,smooth forest singletrack,unknown,medium-high,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0988,112.020,112.091,DOVJE->GOZD MARTULJEK,46.474670,13.893870,46.474970,13.893250,693,693,0.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,0.0,0.0,0.0,T2,1225927738,,path,dirt,,,hiking,bad,forest,3,0.1,no,,,S001;S002,S003,medium-high,medium-high,none,medium,Map/OSM source-tag evidence,smooth forest singletrack,unknown,medium-high,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0989,112.091,112.220,DOVJE->GOZD MARTULJEK,46.474970,13.893250,46.475150,13.891650,693,690,0.0,3.0,raw_gpx_edge_sum_not_official_reconciled,-2.3,9.3,9.3,T2,39760792,,cycleway,paved,,,,,forest,1,0.2,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0990,112.220,112.296,DOVJE->GOZD MARTULJEK,46.475150,13.891650,46.474895,13.890745,690,694,4.0,0.0,raw_gpx_edge_sum_not_official_reconciled,5.3,7.5,7.5,T2,39760794;1288681641,,cycleway,paved,,excellent,,,forest,2,0.1,no,,,S001;S002,S003,medium-high,medium-high,none,medium,Map/OSM source-tag evidence,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0991,112.296,112.382,DOVJE->GOZD MARTULJEK,46.474895,13.890745,46.474775,13.889660,694,695,1.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,1.2,4.2,4.2,T2,474774674,,cycleway,paved,,excellent,,,forest,2,0.4,no,,,S001;S002,S003,medium-high,medium-high,none,medium,Map/OSM source-tag evidence,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0992,112.382,112.636,DOVJE->GOZD MARTULJEK,46.474775,13.889660,46.475562,13.886640,695,701,6.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,2.4,8.9,12.9,T2,474774674,,cycleway,paved,,excellent,,,forest,2,0.2,no,,,S001;S002,S003,medium-high,medium-high,none,medium,Map/OSM source-tag evidence,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0993,112.636,112.900,DOVJE->GOZD MARTULJEK,46.475562,13.886640,46.476348,13.883437,701,701,2.0,2.0,raw_gpx_edge_sum_not_official_reconciled,0.0,4.5,5.4,T2,474774674,,cycleway,paved,,excellent,,,forest,2,0.3,no,,,S001;S002,S003,medium-high,medium-high,none,medium,Map/OSM source-tag evidence,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0994,112.900,113.168,DOVJE->GOZD MARTULJEK,46.476348,13.883437,46.476780,13.880070,701,703,2.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,0.7,3.7,4.9,T2,474774674,,cycleway,paved,,excellent,,,forest,2,0.2,no,,,S001;S002,S003,medium-high,medium-high,none,medium,Map/OSM source-tag evidence,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0995,113.168,113.419,DOVJE->GOZD MARTULJEK,46.476780,13.880070,46.476678,13.876862,703,708,6.0,1.0,raw_gpx_edge_sum_not_official_reconciled,2.0,11.6,11.6,T2,474774674,,cycleway,paved,,excellent,,,forest,2,0.6,no,,,S001;S002,S003,medium-high,medium-high,none,medium,Map/OSM source-tag evidence,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0996,113.419,113.499,DOVJE->GOZD MARTULJEK,46.476678,13.876862,46.476865,13.875865,708,712,4.0,0.0,raw_gpx_edge_sum_not_official_reconciled,5.0,6.0,6.0,T2,474774674,,cycleway,paved,,excellent,,,forest,2,0.4,no,,,S001;S002,S003,medium-high,medium-high,none,medium,Map/OSM source-tag evidence,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0997,113.499,113.715,DOVJE->GOZD MARTULJEK,46.476865,13.875865,46.477871,13.873505,712,714,2.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,0.9,11.7,11.7,T2,474774674,,cycleway,paved,,excellent,,,forest,2,0.2,no,,,S001;S002,S003,medium-high,medium-high,none,medium,Map/OSM source-tag evidence,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0998,113.715,113.968,DOVJE->GOZD MARTULJEK,46.477871,13.873505,46.479100,13.870780,714,718,7.0,3.0,raw_gpx_edge_sum_not_official_reconciled,1.6,11.9,11.9,T2,474774674,,cycleway,paved,,excellent,,,forest,2,0.2,no,,,S001;S002,S003,medium-high,medium-high,none,medium,Map/OSM source-tag evidence,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0999,113.968,114.037,DOVJE->GOZD MARTULJEK,46.479100,13.870780,46.479420,13.870025,718,718,0.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,0.0,0.0,0.0,T2,39760789;474783045,,cycleway,paved,,,,,forest,1,0.2,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1000,114.037,114.287,DOVJE->GOZD MARTULJEK,46.479420,13.870025,46.479945,13.866910,718,725,7.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,2.8,11.4,11.4,T2,475266572,,cycleway,asphalt,,excellent,,,forest,2,0.4,no,,,S001;S002,S003,medium-high,medium-high,none,medium,Map/OSM source-tag evidence,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1001,114.287,114.536,DOVJE->GOZD MARTULJEK,46.479945,13.866910,46.479967,13.863706,725,720,0.0,5.0,raw_gpx_edge_sum_not_official_reconciled,-2.0,7.5,7.5,T2,475266572,,cycleway,asphalt,,excellent,,,forest,2,0.2,no,,,S001;S002,S003,medium-high,medium-high,none,medium,Map/OSM source-tag evidence,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1002,114.536,114.659,DOVJE->GOZD MARTULJEK,46.479967,13.863706,46.480075,13.862150,720,720,1.0,1.0,raw_gpx_edge_sum_not_official_reconciled,0.0,5.8,5.8,T2,475266572,,cycleway,asphalt,,excellent,,,forest,2,0.5,no,,,S001;S002,S003,medium-high,medium-high,none,medium,Map/OSM source-tag evidence,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1003,114.659,114.759,DOVJE->GOZD MARTULJEK,46.480075,13.862150,46.480290,13.860900,720,727,7.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,7.0,24.0,24.0,T2,475266572,,cycleway,asphalt,,excellent,,,forest,2,0.1,no,,,S001;S002,S003,medium-high,medium-high,none,medium,Map/OSM source-tag evidence,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1004,114.759,115.028,DOVJE->GOZD MARTULJEK,46.480290,13.860900,46.480403,13.857442,727,724,1.0,4.0,raw_gpx_edge_sum_not_official_reconciled,-1.1,8.2,8.2,T2,39760791,,cycleway,paved,,,,,forest,1,0.1,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1005,115.028,115.223,DOVJE->GOZD MARTULJEK,46.480403,13.857442,46.480486,13.854927,724,729,6.0,1.0,raw_gpx_edge_sum_not_official_reconciled,2.6,12.3,12.3,T2,39760791,,cycleway,paved,,,,,forest,1,0.2,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1006,115.223,115.345,DOVJE->GOZD MARTULJEK,46.480486,13.854927,46.480537,13.853355,729,725,0.0,4.0,raw_gpx_edge_sum_not_official_reconciled,-3.3,12.3,12.3,T2,39760791,,cycleway,paved,,,,,forest,1,0.5,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1007,115.345,115.492,DOVJE->GOZD MARTULJEK,46.480537,13.853355,46.480599,13.851469,725,729,4.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,2.7,12.3,12.3,T2,39760791,,cycleway,paved,,,,,forest,1,0.4,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1008,115.492,115.745,DOVJE->GOZD MARTULJEK,46.480599,13.851469,46.480985,13.848270,729,737,9.0,1.0,raw_gpx_edge_sum_not_official_reconciled,3.2,8.2,12.3,T2,39760791,,cycleway,paved,,,,,forest,1,0.2,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1009,115.745,116.003,DOVJE->GOZD MARTULJEK,46.480985,13.848270,46.482200,13.845480,737,740,4.0,1.0,raw_gpx_edge_sum_not_official_reconciled,1.2,5.6,5.6,T2,39760791,,cycleway,paved,,,,,forest,1,0.3,no,,,S001;S002,S003,medium,medium,none,low-medium,Map/OSM source-tag evidence,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1010,116.003,116.177,DOVJE->GOZD MARTULJEK,46.482200,13.845480,46.483040,13.843610,740,738,0.0,2.0,raw_gpx_edge_sum_not_official_reconciled,-1.1,3.6,3.6,T2,39760791,,cycleway,paved,,,,,village/valley,1,0.1,no,,V006,S001;S002,S003,medium,medium,context-only,low-medium,Map/OSM source-tag evidence; broad official visual context,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1011,116.177,116.262,DOVJE->GOZD MARTULJEK,46.483040,13.843610,46.483210,13.842550,738,737,1.0,2.0,raw_gpx_edge_sum_not_official_reconciled,-1.2,10.1,10.1,T2,39760791,,cycleway,paved,,,,,village/valley,1,0.3,no,,V006,S001;S002,S003,medium,medium,context-only,low-medium,Map/OSM source-tag evidence; broad official visual context,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1012,116.262,116.336,DOVJE->GOZD MARTULJEK,46.483210,13.842550,46.483170,13.841600,737,742,5.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,6.8,15.5,15.5,T2,39760791,,cycleway,paved,,,,,village/valley,1,0.2,no,,V006,S001;S002,S003,medium,medium,context-only,low-medium,Map/OSM source-tag evidence; broad official visual context,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1013,116.336,116.484,DOVJE->GOZD MARTULJEK,46.483170,13.841600,46.482710,13.839820,742,740,0.0,2.0,raw_gpx_edge_sum_not_official_reconciled,-1.3,3.6,3.6,T2,502442637;501401776,,cycleway,paved,,,,,village/valley,1,0.1,no,,V006,S001;S002,S003,medium,medium,context-only,low-medium,Map/OSM source-tag evidence; broad official visual context,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1014,116.484,116.559,DOVJE->GOZD MARTULJEK,46.482710,13.839820,46.482980,13.838955,740,741,1.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,1.3,3.6,3.6,T2,10430930;1443954181,,cycleway,paved,,excellent,,,village/valley,2,1.0,no,,V006,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,paved pedestrian/cycleway,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1015,116.559,116.648,DOVJE->GOZD MARTULJEK,46.482980,13.838955,46.483490,13.838085,741,743,2.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,2.2,4.9,4.9,T2,1443954180,,cycleway,,,excellent,,,village/valley,1,2.3,yes,,V006,S001;S002,S003,low-medium,low-medium,context-only,low-medium,Map/OSM source-tag evidence; broad official visual context,inferred road surface unknown,unknown,medium-high,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,"Surface-specific OSM tags, verified street/trail imagery, or local guide text for this exact path."
MS1016,116.648,116.745,DOVJE->GOZD MARTULJEK,46.483490,13.838085,46.484055,13.837143,743,747,4.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,4.1,9.8,9.8,T2,1443954180,,cycleway,,,excellent,,,village/valley,1,3.3,yes,,V006,S001;S002,S003,low-medium,low-medium,context-only,low-medium,Map/OSM source-tag evidence; broad official visual context,inferred road surface unknown,unknown,medium-high,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,"Surface-specific OSM tags, verified street/trail imagery, or local guide text for this exact path."
MS1017,116.745,116.841,DOVJE->GOZD MARTULJEK,46.484055,13.837143,46.484590,13.836220,747,751,4.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,4.2,8.1,8.1,T2,27510782;1288681642,Jezerci,residential,asphalt,,excellent,,,village/settlement,2,1.4,no,,V006,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,asphalt road,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1018,116.841,117.067,DOVJE->GOZD MARTULJEK,46.484590,13.836220,46.485715,13.835210,751,752,1.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,0.4,0.0,3.3,T2,458644320;458644321,Jezerci,residential,,,,,,village/settlement,0,0.2,yes,,V006,S001;S002,S003,low-medium,low-medium,context-only,low-medium,Map/OSM highway-class inference; broad official visual context,inferred road surface unknown,unknown,medium-high,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,"Surface-specific OSM tags, verified street/trail imagery, or local guide text for this exact path."
MS1019,117.067,117.127,GOZD MARTULJEK->KRANJSKA GORA,46.485715,13.835210,46.485750,13.834430,752,754,2.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,3.3,6.6,6.6,T2,458644320,Jezerci,residential,,,,,,village/settlement,0,0.8,yes,,V006,S001;S002,S003,low-medium,low-medium,context-only,low-medium,Map/OSM highway-class inference; broad official visual context,inferred road surface unknown,unknown,medium-high,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,"Surface-specific OSM tags, verified street/trail imagery, or local guide text for this exact path."
MS1020,117.127,117.220,GOZD MARTULJEK->KRANJSKA GORA,46.485750,13.834430,46.486390,13.833700,754,761,7.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,7.5,13.2,13.2,T2,439664467,Jezerci,residential,gravel,,,,,village/settlement,1,0.4,no,,V006,S001;S002,S003,medium,medium,context-only,low-medium,Map/OSM source-tag evidence; broad official visual context,gravel road,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1021,117.220,117.326,GOZD MARTULJEK->KRANJSKA GORA,46.486390,13.833700,46.486490,13.832490,761,766,5.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,4.7,14.0,14.0,T2,439664467,Jezerci,residential,gravel,,,,,village/settlement,1,0.3,no,,V006,S001;S002,S003,medium,medium,context-only,low-medium,Map/OSM source-tag evidence; broad official visual context,gravel road,medium,medium-high,medium,Secure outsole and moderate cushion; stable platform helps on cambered gravel.,"Useful on sustained climbs/descents, optional on runnable grades.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1022,117.326,117.435,GOZD MARTULJEK->KRANJSKA GORA,46.486490,13.832490,46.487120,13.833125,766,790,24.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,22.1,39.6,39.6,T2,671136389,,path,,,,hiking,good,village/valley,2,0.2,no,,V006,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,rooty forest singletrack,high,high,medium,Lug depth and wet-grass/root traction matter more than stack height here.,"Useful for stability, especially when wet or fatigued.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1023,117.435,117.500,GOZD MARTULJEK->KRANJSKA GORA,46.487120,13.833125,46.487310,13.833910,790,797,7.0,0.0,raw_gpx_edge_sum_not_official_reconciled,10.8,13.6,13.6,T2,671136389,,path,,,,hiking,good,village/valley,2,0.2,no,,V006,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,smooth forest singletrack,unknown,medium-high,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1024,117.500,117.595,GOZD MARTULJEK->KRANJSKA GORA,46.487310,13.833910,46.487540,13.835090,797,813,16.0,0.0,raw_gpx_edge_sum_not_official_reconciled,16.8,30.5,30.5,T2,671136389,,path,,,,hiking,good,village/valley,2,0.3,no,,V006,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,smooth forest singletrack,unknown,medium-high,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1025,117.595,117.632,GOZD MARTULJEK->KRANJSKA GORA,46.487540,13.835090,46.487660,13.835530,813,825,12.0,0.0,raw_gpx_edge_sum_not_official_reconciled,32.7,38.1,38.1,T2,671136389,,path,,,,hiking,good,village/valley,2,0.4,no,,V006,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,rooty forest singletrack,high,high,medium,Lug depth and wet-grass/root traction matter more than stack height here.,"Useful for stability, especially when wet or fatigued.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1026,117.632,117.741,GOZD MARTULJEK->KRANJSKA GORA,46.487660,13.835530,46.487775,13.834625,825,828,3.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,2.7,10.3,10.3,T2,49846599;671136389,,unclassified,asphalt,,,hiking,good,village/valley,3,0.2,no,,V006,S001;S002,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; broad official visual context,asphalt road,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1027,117.741,117.871,GOZD MARTULJEK->KRANJSKA GORA,46.487775,13.834625,46.487850,13.835280,828,839,11.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,8.5,29.0,29.0,T2,49846599,,unclassified,asphalt,,,,,village/valley,1,0.3,no,,V006,S001;S002,S003,medium,medium,context-only,low-medium,Map/OSM source-tag evidence; broad official visual context,asphalt road,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1028,117.871,117.982,GOZD MARTULJEK->KRANJSKA GORA,46.487850,13.835280,46.487910,13.836645,839,871,32.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,28.9,45.0,79.9,T2,49846599,,unclassified,asphalt,,,,,village/valley,1,0.2,no,,V006,S001;S002,S003,medium,medium,context-only,low-medium,Map/OSM source-tag evidence; broad official visual context,asphalt road,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1029,117.982,118.088,GOZD MARTULJEK->KRANJSKA GORA,46.487910,13.836645,46.487835,13.837990,871,866,1.0,6.0,raw_gpx_edge_sum_not_official_reconciled,-4.7,31.4,31.4,T2,49846599,,unclassified,asphalt,,,,,village/valley,1,0.3,no,,V006,S001;S002,S003,medium,medium,context-only,low-medium,Map/OSM source-tag evidence; broad official visual context,asphalt road,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1030,118.088,118.178,GOZD MARTULJEK->KRANJSKA GORA,46.487835,13.837990,46.487970,13.839040,866,882,16.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,17.8,36.6,36.6,T2,49846599,,unclassified,asphalt,,,,,village/valley,1,0.1,no,,V006,S001;S002,S003,medium,medium,context-only,low-medium,Map/OSM source-tag evidence; broad official visual context,asphalt road,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS1031,118.178,118.283,GOZD MARTULJEK->KRANJSKA GORA,46.487970,13.839040,46.488075,13.840330,882,884,2.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,1.9,14.1,14.1,T2,49846599,,unclassified,asphalt,,,,,village/valley,1,0.2,no,,V006,S001;S002,S003,medium,medium,context-only,low-medium,Map/OSM source-tag evidence; broad official visual context,asphalt road,low-medium,medium-high,low,Do not choose an overly soft shoe solely for this section; enough rubber for wet hard surface.,Usually stowed unless climbing immediately follows.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
